objName,objGroup,transX,transY,transZ,scaleX,scaleY,scaleZ,rotateX,rotateY,rotateZ,light1,light2,light3,light4,shadow,shader1,shader2,shader3,shader4,misc1,misc2,misc3,misc4
pasted__planarTrimmedSurface125,29,25.09887872,-1.128065482,-16.86433741,0.02432022772,0.02432022772,0.02432022772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface126,29,34.8186984,-1.745869092,-14.91647875,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface134,29,28.29497467,-1.668151648,-14.57956773,0.02257887412,0.02257887412,0.02257887412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface141,29,54.63967732,-2.084053046,-12.63222885,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface151,29,54.76020213,-2.525601163,-11.10383152,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface154,29,54.00288386,-2.538875754,-10.67842901,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface155,29,63.77121124,-2.538875754,-11.35835419,0.02418126245,0.02418126245,0.02418126245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface160,29,63.56592736,-1.692021932,-17.39753234,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface163,29,56.23080869,-2.019989133,-13.40445673,0.02582023541,0.02582023541,0.02582023541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface167,29,56.32790457,-1.197123649,-16.13863078,0.02582023541,0.02582023541,0.02582023541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface169,29,55.87530156,-1.090069731,-15.68172463,0.02198939836,0.02198939836,0.02198939836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface180,29,65.21854401,-1.897525212,-17.88660986,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface189,29,66.00127317,-2.297486193,-17.19183443,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface192,29,62.53529949,-1.574135849,-17.60469046,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface194,29,55.28829453,-2.726662955,-9.636301025,0.02497790558,0.02497790558,0.02497790558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface198,29,55.97171852,-2.556242723,-9.699398274,0.0201481264,0.0201481264,0.0201481264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface207,29,52.41316797,-1.878291718,-11.91717902,0.02216027512,0.02216027512,0.02216027512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface209,29,52.23026797,-2.056188586,-10.79701015,0.02273038102,0.02273038102,0.02273038102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface212,29,63.00780129,-2.537492192,-11.09430934,0.02216027512,0.02216027512,0.02216027512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface217,29,83.39844735,-1.753823014,-12.34694458,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface246,29,82.24183745,-2.462813818,-9.214356338,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface247,29,90.60617036,-1.63914619,-14.95327863,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface248,29,86.07331632,-1.783947127,-13.54974474,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface249,29,83.08360464,-1.820588989,-10.85849362,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface251,29,84.01896312,-1.338290554,-15.40818233,0.02609840456,0.02609840456,0.02609840456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface259,29,91.69140948,-1.418147179,-15.7276352,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface269,29,83.20127225,-1.282649688,-15.72714555,0.03207557899,0.03207557899,0.03207557899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface279,29,89.77919612,-2.935755425,-9.227461952,0.02609840456,0.02609840456,0.02609840456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface285,29,79.87609833,-1.820588989,-15.71430339,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface8,21,-2.310590121,-1.435005368,-15.62154651,0.0900426568,0.0900426568,0.0900426568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface6,22,2.530026612,-1.343402754,-15.83053686,0.02871853202,0.02871853202,0.02871853202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface7,22,-5.231479639,-1.290150811,-15.83053686,0.03590177457,0.03590177457,0.03590177457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface9,24,-3.997089202,-2.243460951,-11.20813904,0.03912801129,0.03912801129,0.03912801129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface10,21,-1.068034132,-1.239535798,-15.72127718,0.05960541379,0.05960541379,0.05960541379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface11,24,-4.283089808,-2.106694424,-11.92217235,0.0325772933,0.0325772933,0.0325772933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface12,24,-3.603910634,-0.7804695952,-17.24418298,0.01919017876,0.01919017876,0.01919017876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface13,24,1.767165187,-1.498930757,-14.36073138,0.02961179545,0.02961179545,0.02961179545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface14,21,-5.887015897,-1.928091199,-11.81145543,0.08578457976,0.08578457976,0.08578457976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface15,24,-4.334733384,-2.651721126,-9.771231187,0.03912801129,0.03912801129,0.03912801129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface16,24,1.655943373,-2.156804216,-12.73080799,0.03840323924,0.03840323924,0.03840323924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface111,22,29.23154564,-3.277583133,-11.55760843,0.03199012671,0.03199012671,0.03199012671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface112,22,33.58811167,-2.612687542,-12.13756021,0.03199012671,0.03199012671,0.03199012671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface26,24,29.1310547,-1.470459056,-16.79117481,0.03526027348,0.03526027348,0.03526027348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface27,24,24.74096062,-1.470459056,-15.48050408,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface28,24,30.09291331,-1.614097419,-16.49937981,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface131,22,26.61262343,-3.365676964,-9.437992044,0.03199012671,0.03199012671,0.03199012671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface140,22,54.45765248,-2.978200157,-9.744741895,0.02097816247,0.02097816247,0.02097816247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface31,24,62.84049753,-2.183313539,-13.60900124,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface32,26,57.17753305,-1.802231094,-14.7642948,0.029612056,0.029612056,0.029612056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface33,24,57.75344319,-1.793130467,-15.01470757,0.02617567284,0.02617567284,0.02617567284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface34,24,57.3651192,-1.6151723,-15.67252168,0.02065249284,0.02065249284,0.02065249284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface35,24,56.82588591,-1.905100585,-14.12452463,0.02617567284,0.02617567284,0.02617567284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface36,24,56.01890064,-2.028994001,-13.12566898,0.02617567284,0.02617567284,0.02617567284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface37,24,57.33454429,-1.380478332,-17.03512957,0.02617567284,0.02617567284,0.02617567284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface38,24,55.67256638,-1.74767574,-14.12452463,0.02617567284,0.02617567284,0.02617567284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface39,26,56.46437106,-1.434353789,-15.2976965,0.0259943079,0.0259943079,0.0259943079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface182,22,62.74133914,-2.322262499,-12.552943,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface183,22,61.65182217,-2.429583732,-12.14062013,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface186,22,56.43582426,-2.660696282,-9.732253709,0.01749163841,0.01749163841,0.01749163841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface43,24,63.25927267,-1.88541059,-15.98633399,0.02488526576,0.02488526576,0.02488526576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface220,22,78.90136823,-2.429583732,-12.14062013,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface46,24,78.72454382,-2.183313539,-11.92403741,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface47,26,78.11919637,-1.802231094,-11.44664257,0.029612056,0.029612056,0.029612056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface252,22,91.67324156,-1.735464039,-14.59321878,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface253,22,92.75323937,-1.833461396,-14.59321878,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface254,22,93.37442031,-2.360797846,-11.54425404,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface52,24,87.40263963,-1.762875554,-15.35142968,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface53,24,86.54039672,-2.629085855,-10.70606159,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface54,24,88.08733688,-2.593753333,-10.64721322,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface55,26,91.62956759,-1.997591394,-13.9329271,0.029612056,0.029612056,0.029612056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface271,22,85.58455157,-1.693451868,-13.43081622,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface56,24,90.08295172,-2.803511465,-10.16071253,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface284,22,81.40687258,-1.904316329,-14.23003737,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface57,24,79.36963189,-2.057759689,-14.88813326,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface3,21,-158.470861,-22.85082983,107.8086694,0.3405851998,0.3405851998,0.3405851998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane23,8,-164.2828271,-26.02918038,121.6035806,1.150261134,1.150261134,1.150261134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane26,15,-159.6201403,-24.70995317,117,0.3458143242,0.3458143242,0.3458143242,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane27,16,-161,-24.8483459,117.5867238,0.3307877911,0.3307877911,0.3307877911,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane31,5,-158.4931314,-26.31994969,121.3526502,0.2408482731,0.2408482731,0.2408482731,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane32,3,-163.5672523,-24.62063224,116.2105756,0.2188173322,0.2188173322,0.2188173322,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane33,13,-161.7433672,-26.87668604,123.1168779,0.3719867626,0.3719867626,0.3719867626,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane35,12,-156.0127998,-25.12339768,115.8300107,0.3406267669,0.3406267669,0.3406267669,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane37,14,-160.422422,-24.57495037,114.1358412,0.3535796355,0.3535796355,0.3535796355,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane41,13,-161.7433672,-26.38969403,121.1507964,0.3719867626,0.3719867626,0.3719867626,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane42,0,-156.0127998,-25.12339768,115.8300107,0.3406267669,0.3406267669,0.3406267669,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane45,4,-155.0565993,-25.50988292,117.6561786,0.3009209397,0.3009209397,0.3009209397,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane48,5,-158.4931314,-27.18195289,123.6860575,0.2408482731,0.2408482731,0.2408482731,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane30,6,-168,-24.44420484,116.6623156,0.2726168641,0.2726168641,0.2726168641,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane40,12,-167.4301257,-26.17753525,121.0242158,0.2935803614,0.2935803614,0.2935803614,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane25,9,-169.2345481,-26.37340928,123.8615415,0.3660678004,0.3660678004,0.3660678004,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane19,2,-165.9148383,-23.17149702,112.7476729,0.09838312646,0.09838312646,0.09838312646,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
pPlane22,8,-170.6382769,-25.03253131,120.8359542,0.1939028552,0.1939028552,0.1939028552,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane24,7,-169,-24.7601222,119,0.2835027355,0.2835027355,0.2835027355,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane34,12,-166.1088634,-25.23084205,118.0846925,0.2935803614,0.2935803614,0.2935803614,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane43,12,-172.540194,-26.00612359,122.8733307,0.2935803614,0.2935803614,0.2935803614,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane29,4,-162.7152038,-25.50988292,119.3653285,0.3009209397,0.3009209397,0.3009209397,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane46,5,-169.5755445,-25.90515997,121.3526502,0.162445375,0.162445375,0.162445375,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane28,17,-159,-25.16334341,118,0.3096539033,0.3096539033,0.3096539033,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane39,15,-158,-24.33026697,114.4604212,0.3458143242,0.3458143242,0.3458143242,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane36,11,-170.8479606,-24.68479233,117.5423804,0.2378875268,0.2378875268,0.2378875268,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane44,10,-174.4227038,-27.05973368,123.5917459,0.2244135939,0.2244135939,0.2244135939,90,0,18.96087881,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane47,3,-173.9696669,-25.21476413,120.6305762,0.180065709,0.180065709,0.180065709,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane53,17,-152.8049979,-25.87978932,119.8610422,0.3096539033,0.3096539033,0.3096539033,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane56,10,-176.4861047,-28.21144418,126.7464787,0.2244135939,0.2244135939,0.2244135939,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane62,15,-199.3663035,-24.24049425,117.1099695,0.3458143242,0.3458143242,0.3458143242,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane63,17,-195.12712,-25.16334341,120.203218,0.3096539033,0.3096539033,0.3096539033,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane65,17,-191.9177048,-22.44851012,111.0236369,0.3096539033,0.3096539033,0.3096539033,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane67,15,-192.7846007,-22.39812564,109.3767074,0.2981342823,0.2981342823,0.2981342823,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane50,2,-196.826015,-22.78736984,114.1396765,0.09838312646,0.09838312646,0.09838312646,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
pPlane51,2,-202.6586571,-25.46757417,123.8498746,0.09838312646,0.09838312646,0.09838312646,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
pPlane52,5,-152.643964,-26.43715981,121.3526502,0.2408482731,0.2408482731,0.2408482731,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane54,8,-165.4740346,-27.99320867,127.4686592,1.150261134,1.150261134,1.150261134,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane55,7,-175.2550237,-28.31537978,128.981649,0.2310500033,0.2310500033,0.2310500033,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane57,12,-172.540194,-29.08088947,130.7383017,0.2935803614,0.2935803614,0.2935803614,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane58,13,-169.8488918,-28.77518385,129.6927086,0.3719867626,0.3719867626,0.3719867626,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane59,14,-167.1600796,-27.74145568,125.8184986,0.3535796355,0.3535796355,0.3535796355,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane60,7,-189.0426615,-24.66662844,119,0.2835027355,0.2835027355,0.2835027355,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane61,6,-193.4175791,-23.95649994,116.6623156,0.2726168641,0.2726168641,0.2726168641,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane64,7,-200.5274477,-24.44150543,119,0.2835027355,0.2835027355,0.2835027355,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPlane66,15,-193.0915419,-22.43010106,111.1709758,0.3458143242,0.3458143242,0.3458143242,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface17,21,-171.8373011,-20.78994375,101.8649219,0.2493270104,0.2493270104,0.2493270104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface18,21,-1.470076535,-20.78994375,101.8649219,0.2493270104,0.2493270104,0.2493270104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface19,21,94.29452872,-20.78994375,101.8649219,0.2493270104,0.2493270104,0.2493270104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface20,21,42.91124637,-30.61193969,121.3833053,0.2493270104,0.2493270104,0.2493270104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface21,21,47.96119923,-30.61193969,115.5528637,0.2154007194,0.2154007194,0.2154007194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface22,21,40.47432618,-19.56154278,90.08669017,0.2154007194,0.2154007194,0.2154007194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface23,21,91.6364228,-19.56154278,93.70538346,0.2154007194,0.2154007194,0.2154007194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface24,21,70.29759382,-14.49528985,60.05334297,0.1913752284,0.1913752284,0.1913752284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface25,21,20.10469135,-18.51653779,84.17094166,0.2154007194,0.2154007194,0.2154007194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface29,21,13.33194849,-30.45897637,118.2752573,0.2493270104,0.2493270104,0.2493270104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface30,21,238.414708,-21.04693214,108.0007888,0.2075464855,0.2075464855,0.2075464855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface40,21,270.2612942,-25.24222457,109.2410299,0.1605617404,0.1605617404,0.1605617404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface41,21,274.6203887,-24.52668245,101.3498537,0.1605617404,0.1605617404,0.1605617404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface42,21,319.6840247,-20.69508674,83.84217951,0.1605617404,0.1605617404,0.1605617404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface44,21,236.1619998,-21.92510685,120.4029633,0.1673731141,0.1673731141,0.1673731141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface45,21,442.6365934,-21.04693214,108.0007888,0.2075464855,0.2075464855,0.2075464855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface48,21,473.6571387,-17.74919061,109.3512295,0.2075464855,0.2075464855,0.2075464855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface49,21,483.5089768,-25.07321586,122.9258371,0.2075464855,0.2075464855,0.2075464855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface50,21,548.1775709,-24.31851062,120.072722,0.2075464855,0.2075464855,0.2075464855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface51,21,534.9109233,-27.05859161,121.0864395,0.2075464855,0.2075464855,0.2075464855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface1,21,-1.111560093,-1.868127651,-13.6237248,0.1163338429,0.1163338429,0.1163338429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface2,24,0.1234361053,-1.823595308,-13.68525507,0.0325772933,0.0325772933,0.0325772933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface1,22,5.693490056,-1.682081474,-15.83053686,0.04296180687,0.04296180687,0.04296180687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface7,26,-0.1847530172,-1.650309334,-14.51844188,0.03271475074,0.03271475074,0.03271475074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group|pasted__planarTrimmedSurface2,23,1.137875708,-2.035303508,-13.56730216,0.04829781169,0.04829781169,0.04829781169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface27,23,6.607879725,-2.170408769,-13.56730216,0.04829781169,0.04829781169,0.04829781169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface28,23,-6.084459071,-1.794952576,-14.13406123,0.03808080588,0.03808080588,0.03808080588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface42,23,0.7570913261,-1.819576355,-14.15563208,0.04333979088,0.04333979088,0.04333979088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface45,23,-4.906223565,-2.113719952,-12.04073373,0.04829781169,0.04829781169,0.04829781169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface75,23,6.092505242,-2.104570206,-10.93203396,0.04829781169,0.04829781169,0.04829781169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface118,23,26.64162552,-2.250863973,-13.23844178,0.03771554842,0.03771554842,0.03771554842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface132,23,25.19479831,-3.143305606,-10.65217934,0.03771554842,0.03771554842,0.03771554842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface143,23,57.23710696,-1.511971427,-16.22264509,0.02488255541,0.02488255541,0.02488255541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface184,23,65.39524546,-2.369540949,-14.91366771,0.03771554842,0.03771554842,0.03771554842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface185,23,64.81903363,-2.014317129,-17.45861462,0.02886720896,0.02886720896,0.02886720896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface201,23,58.37392565,-1.361573461,-17.24580927,0.02488255541,0.02488255541,0.02488255541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface219,23,79.9088775,-2.369540949,-12.48560418,0.03771554842,0.03771554842,0.03771554842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface255,23,81.98995391,-1.894160536,-14.27615914,0.03771554842,0.03771554842,0.03771554842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface256,23,82.92231195,-1.821851296,-11.36618158,0.03236034768,0.03236034768,0.03236034768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface272,23,86.05620426,-1.673891862,-14.569188,0.02972271643,0.02972271643,0.02972271643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
